id,titre,objet,date_creat,date_publi,adr1,adr2,adr3,adrs_codepostal,libcom,siteweb
751P00000077,ASSOCIATION SPORTIVE SCOLAIRE DU COLLEGE ARAGO,plus d'activité,1944-02-02,0001-01-01,,4         PL  de la Nation,,75012,PARIS,
751P00000168,ASSOCIATION SPORTIVE ET CULTURELLE DU COURS MOLIERE,plus d'activité,1965-04-06,0001-01-01,,2         BD  Soult,,75012,PARIS,
751P00000186,UNION PROFESSIONNELLE DES COMMIS AMBULANTS ET DES BUREAUX GARES DES POSTES,plus d'activité,1922-07-07,0001-01-01,,28        RUE Montgallet,,75012,PARIS,
751P00000202,ASSOCIATION GENERALE PROFESSIONNELLE DU PERSONNEL AUXILIAIRE DESSERVICES DES PENSIONS,plus d'activité,1926-04-01,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00000256,ASSOCIATION CATHOLIQUE DES CHEFS DE FAMILLE DE SAINT ANTOINE DES QUINZE VINGTS,plus d'activité,1923-05-03,0001-01-01,,5         RUE Emilio castelar,,75012,PARIS,
751P00000313,ASSOCIATION D'ACHATS EN COMMUN DU PERSONNEL DU MINISTERE DES PENSIONS,plus d'activité,1923-10-29,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00000319,ASSOCIATION PROFESSIONNELLE DES INSPECTEURS DE COMMISSARIAT DE POLICE DE LA VILLE DE PARIS DES INSPECTEURS DES COMMUNES DE LA SEINE DES SERVICES SPECIAUX ET ASSIMILES,plus d'activité,1913-12-24,0001-01-01,,          RUE du Rendez vous,,75012,PARIS,
751P00000356,UNION FRATERNELLE ET CAISSE DE RETRAITE DES EMPLOYES DES EGLISES CATHOLIQUES DU DEPARTEMENT DE LA SEINE,plus d'activité,1922-05-08,0001-01-01,,5         RUE Emilio castelar,,75012,PARIS,
751P00000390,AMICALE DU 2EME BUREAU DU MINISTERE DES PENSIONS,de resserer les liens de fraternité et de solidarité entre ses adhérents aide morale et matérielle,0001-01-01,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00000404,UNION DES FONCTIONNAIRES NON RETRAITES PROPORTIONNELS,plus d'activité,1924-06-14,0001-01-01,,10 B      RUE Montgallet,,75012,PARIS,
751P00000410,UNION CATHOLIQUE NIVERNAISE,plus d'activité,1911-04-26,0001-01-01,,59        AV  Daumesnil,,75012,PARIS,
751P00000428,CLUB ATHLETIQUE OUVRIER DU 12 EME ARRDT,plus d'activité,1948-11-22,0001-01-01,,86        BD  Diderot,,75012,PARIS,
751P00000442,GROUPEMENT CORPORATIF AUTONOME DES OUVRIERS TECHNIQUES DE LA VILLE DE PARIS,plus d'activité,1924-11-14,0001-01-01,,47        QUAId'Austerlitz,,75012,PARIS,
751P00000494,ASSOCIATION PROFESSIONNELLE DES FONCTIONNAIRES DE L'ADMINISTRATION CENTRALE DES PENSIONS,sauvegarde des intérêts professionnels de ses membres,0001-01-01,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00000504,CONFEDERATION POPULAIRE DES SINISTRES,plus d'activité,1965-04-15,0001-01-01,,20        RUE Marsoulan,,75012,PARIS,
751P00000545,LIGUE REPUBLICAINE NATIONALE SECTION DU 16EME ARRONDISSEMENT GROUPE D'ACTION POLITIQUE ET SOCIALE,plus d'activité,1945-06-20,0001-01-01,,7         RUE de la Lancette,,75012,PARIS,
751P00000559,AMICALE DU 5EME BUREAU DU MINISTERE DES PENSIONS,plus d'activité,1925-03-19,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00000662,ASSOCIATION DES AGENTS DU CADRE LATERAL DU MINISTERE DES FINANCES,plus d'activité,1926-04-13,0001-01-01,,5         RUE Marsoulan,,75012,PARIS,
751P00000702,ASSOCIATION DES CHEFS ADJOINTS DES SERVICES TECHNIQUES DE LA VILLE DE PARIS,plus d'activité,1926-11-09,0001-01-01,,175       AV  Daumesnil,,75012,PARIS,
751P00000712,ACTUEL,plus d'activité,1965-04-29,0001-01-01,,5         AV  Courteline,,75012,PARIS,
751P00000739,ASSOCIATION DES MILITAIRES DE RESERVE DE L'ARTILLERIE DE FRANCEAMRAF,regrouper les militaires de réserve de l'artillerie de france participer au maintien des traditions et des savoir faire technique de l'artillerie dans ses differenes composantes contribuer au maintien,1926-11-19,1926-11-20,,12        RUE Marie laurencin,,75012,PARIS,
751P00000751,UNION DES SOCIETES SPORTIVES ET GYMNIQUES DU TRAVAIL,plus d'activité,1918-07-13,0001-01-01,,2         RUE Biscornet,,75012,PARIS,
751P00000770,ASSOCIATION GENERALE DES CHEFS D'ATELIER ET EMPLOYES VICTIMES DE LA GUERRE DES MANUFACTURES DE L'ETAT,de crrer et de maintenir des liens permanents de solidarité,0001-01-01,0001-01-01,,19        RUE Nicolai,,75012,PARIS,
751P00000791,COMITE INTERNATIONAL DES SPORTS SILENCIEUX,plus d'activité,1927-03-02,0001-01-01,,9         RUE Dugommier,,75012,PARIS,
751P00000875,COMITE DE CONCENTRATION REPUBLICAINE ET SOCIALISTE COMITE DE CONCENTRATION REPUBLICAINE ANTI COMMUNISTE DU QUARTIER DE BEL AIR,plus d'activité,1928-02-16,0001-01-01,,14        RUE Rottembourg,,75012,PARIS,
751P00000876,COMITE DE CONCENTRATION REPUBLICAINE ET SOCIALISTE COMITE DE CONCENTRATION REPUBLICAINE ANTI COMMUNISTE DU QARTIER DE PICPUS,plus d'activité,1928-02-16,0001-01-01,,29        PAS Montgallet,,75012,PARIS,
751P00000895,GROUPE ARTISTIQUE OUVRIER DU 12EME ARRONDISSEMENT,plus d'activité,1928-04-07,0001-01-01,,235       RUE de Charenton,,75012,PARIS,
751P00000917,GROUPEMENT D'ACTION ECONOMIQUE POLITIQUE ET SOCIALE DU 12EME ARRONDISSEMENT,plus d'activité,1928-06-16,0001-01-01,,21        RUE de Picpus,,75012,PARIS,
751P00000932,LES RESERVOIRS DU 12EME ARRONDISSEMENT,plus d'activité,1928-05-16,0001-01-01,,4         PAS du Charolais,,75012,PARIS,
751P00000953,ETOILE SPORTIVE P L M,plus d'activité,1928-08-09,0001-01-01,,235       RUE de Charenton,,75012,PARIS,
751P00001039,AMICALE DU PERSONNEL D'ENCADREMENT DU MINISTERE DES PENSIONS,plus d'activité,1929-07-09,0001-01-01,,8         QUAIde la Rapee,,75012,PARIS,
751P00001073,PHOTO CLUB PARIS BERCY,resserrer les liens amicaux entre les fonctionnaires et agents des administrations économiques et financières qui s'intéressent a l'art photographique,1930-02-15,0001-01-01,,143       RUE de Bercy,,75012,PARIS,
751P00001084,COMITE POUR L'ASSISTANCE AUX ANCIENS COMBATTANTS RUSSES EN FRANCE INFIRMES,plus d'activité,1930-01-29,0001-01-01,,6         RUE Cannebiere,,75012,PARIS,
751P00001094,COMITE REPUBLICAIN D'ACTION MUNICIPALE ET LEGISLATIVE DU 12EME ARRONDISSEMENT,plus d'activité,1930-03-22,0001-01-01,,22        RUE Edouard robert,,75012,PARIS,
751P00001152,GROUPE SPORTIF AMICAL,plus d'activité,1930-11-18,0001-01-01,,3         RUE Emilio castelar,,75012,PARIS,
751P00001158,ASSOCIATION CHINOISE D'ENTR AIDE DU TCHEKIANG EN EUROPE,plus d'activité,1930-10-30,0001-01-01,,5         AV  de Corbera,,75012,PARIS,
751P00001170,COMITE PROVISOIRE D'ACTION POUR LA DEFENSE DES INTERETS PROFESSIONNELS DES REDACTEURS ET AGENTS INSTRUCTEURS DES P T T,plus d'activité,1930-11-21,0001-01-01,,55        RUE Traversière,,75012,PARIS,
751P00001215,CAISSE DE SECOURS IMMEDIAT DE LA DIRECTION DES PENSIONS DU MINISTERE DES ANCIENS COMBATTANTS ET VICTIMES DE GUERRE,plus d'activité,1947-06-05,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00001281,COMITE FRANCAIS POUR LA PAIX PAR LE RESPECT DES TRAITES,plus d'activité,1931-06-10,0001-01-01,,5         RUE Las cases,,75012,PARIS,
751P00001412,CLUB SPORTIF OUVRIER DU 12EME ARRONDISSEMENT,plus d'activité,1933-02-21,0001-01-01,,312       RUE de Charenton,,75012,PARIS,
751P00001429,COMITE DE DEFENSE DE LA LIBERTE DE LA PRESSE DE LA LIBERTE DU COMMERCE ET DE LA LIBERTE DU TRAVAIL ET DE TOUS LES INTERESSES AU COMMERCE DE LA LIBRAIRIE DES JOURNAUX ET DES PUBLICATIONS,plus d'activité,1932-05-03,0001-01-01,,1         RUE Charles baudelaire,,75012,PARIS,
751P00001442,L'EMANCIPATION DE LA CORSE,entretenir des liens de solidarité entre ses membres lutter sur tous les terrains dans l'intérêt des travailleurs qui la composent,0001-01-01,0001-01-01,,10        BD  de Reuilly,,75012,PARIS,
751P00001502,POUR CONNAITRE LA RUSSIE,étude de l'évolution historique de la russie avant la révolution,0001-01-01,0001-01-01,,5         RUE du Docteur goujon,,75012,PARIS,
751P00001522,LES AIGLONS DU 12 EME,plus d'activité,1964-12-23,0001-01-01,,254       RUE du Faubourg saint antoine,,75012,PARIS,
751P00001532,ASSOCIATION PROFESSIONNELLE DES PERSONNELS TITULAIRES DU CADRE NORMAL DU MINISTERE DES PENSIONS,grouper en vue de la dense des intérêts professionnels materiels et moraux ts les membres du personnel,0001-01-01,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00001551,LES LIBRES DEBATS,plus d'activité,1933-10-27,0001-01-01,,29        RUE Taine,,75012,PARIS,
751P00001613,ASSOCIATION DES PARENTS D'ELEVES DE L'INSTITUT SAINT PIERRE,representation des familles auprès des pouvoirs publiceset de ttes autres autorités,0001-01-01,0001-01-01,,13        RUE de Prague,,75012,PARIS,
751P00001648,LA LEGITIME DEFENSE CONTRE LE BRUIT,plus d'activité,1947-07-08,0001-01-01,,72        CRS de Vincennes,,75012,PARIS,
751P00001734,LES FRANCISTES,sauvegarder la race et la civilisation,0001-01-01,0001-01-01,,5         AV  de Corbera,,75012,PARIS,
751P00001756,COMITE NATIONAL DE SECOURS AUX REFUGIES ALLEMANDS VICTIMES DE L'ANTISEMITISME,plus d'activité,1933-09-01,0001-01-01,,5         RUE de la Durance,,75012,PARIS,
751P00001788,FEDERATION NATIONALE DES CENTRES DE FORMATION,susciter regrouper représenter les centres de formation,1965-08-03,1965-08-21,,36        ALL Vivaldi,,75012,PARIS,
751P00001801,CANTINE DE DIDEROT,plus d'activité,1933-11-10,0001-01-01,,187       AV  Daumesnil,,75012,PARIS,
751P00001838,HEDES TAO INSTITUT DES HAUTES ETUDES DIALECTIQUES ET SCIENTIFIQUES ET T A O,plus d'activité,1965-05-25,0001-01-01,,31        RUE de Reuilly,,75012,PARIS,
751P00001854,SOCIETE DES ZELATEURS DE LA CAUSE COSAQUE A PARIS,union et assistance mutuelle des cosaques,0001-01-01,0001-01-01,,12        RUE Traversière,,75012,PARIS,
751P00001878,ASSOCIATION SAINTE JEANNE D'ARC,promouvoir soutenir favoriser des oeuvres d'éducation populaire,0001-01-01,0001-01-01,,19        RUE Hector malot,,75012,PARIS,
751P00001913,CONFEDERATION NATIONALE DES LOCATAIRES ET DES USAGERS DE L'EAU DU GAZ ET DE L'ELECTRICITE,plus d'activité,1973-06-19,0001-01-01,,9         RUE Montera,,75012,PARIS,
751P00001939,ASSOCIATION GENERALE DES FAMILLES DU 12EME ARRONDISSEMENT DE PARIS,plus d'activité,1965-05-29,0001-01-01,,6         PL  Felix eboue,,75012,PARIS,
751P00002017,SYNDICAT DE DEFENSE DES LOCATAIRES ET COMMERCANTS DU 12EME ARRONDISSEMENT,plus d'activité,1934-03-04,0001-01-01,,60        BD  de Bercy,,75012,PARIS,
751P00002314,CENTRE INTERNATIONAL DE LIAISON D'EDUCATION ET DE PREVENTION C,plus d'activité,1965-06-11,0001-01-01,,10        RUE des Cinq diamants,,75012,PARIS,
751P00002371,UNION DES EMPLOYES AUXILIAIRES TEMPORAIRES DU MINISTERE DES PENSIONS,plus d'activité,1936-03-03,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00002423,ENTR AIDE DES COMMERCANTS CHINOIS DE FRANCE,plus d'activité,1936-10-17,0001-01-01,,9 B       PAS Raguinot,,75012,PARIS,
751P00002453,SOCIETE DES INGENIEURS DIVISIONNAIRES DES SERVICES TECHNIQUES DE LA VILLE DE PARIS,plus d'activité,1950-08-22,0001-01-01,,98        QUAIde la Rapee,,75012,PARIS,
751P00002504,LA JEUNESSE INDEPENDANTE CHRETIENNE FEMININE,formation physique et morale des jeunes filles des classes moyennes et bourgeoises,1936-08-11,1936-10-01,,31        RUE Cremieux,,75012,PARIS,
751P00002529,COMITE D'ASSISTANCE DES FRANCAIS RAPATRIES D'ESPAGNE,plus d'activité,1936-09-24,0001-01-01,,22        AV  Franklin d roosevelt,,75012,PARIS,
751P00002559,FEDERATION DES GROUPEMENTS D'AGENTS DES CADRES TECHNIQUES DE LA PREFECTURE DE LA SEINE,plus d'activité,1936-12-01,0001-01-01,,98        QUAIde la Rapee,,75012,PARIS,
751P00002673,LA CORDEE DU BEL AIR COMITE DE SECOURS A L'ENFANCE DESHERITEE,plus d'activité,1983-12-30,0001-01-01,,25        RUE Victor chevreuil,,75012,PARIS,
751P00002701,ASSOCIATION NATIONALE LES CROIX DU COMBATTANT,plus d'activité,1937-04-30,0001-01-01,,8         RUE Fernand foureau,,75012,PARIS,
751P00002741,ASSOCIATION AMICALE ET PROFESSIONNELLE DES VERIFIATEURS ET REVISEURS DES TRAVAUX D'ARCHITECTURES DE LA VILLE DE PARIS DU DEPARTEMENT DE LA SEINE ET DES ADMINISTRATIONS ANNEXES,plus d'activité,1914-01-09,0001-01-01,,98        QUAIde la Rapee,,75012,PARIS,
751P00002762,AMICALE DES STAGIAIRES ET ANCIENS STAGIAIRES DU CENTRE SUZANNE MASSON,plus d'activité,1952-01-26,0001-01-01,,39        AV  du Docteur arnold netter,,75012,PARIS,
751P00002797,SOCIETE DE PREPARATION ET D'EDUCATION SPORTIVE DE L'EST PARISIEN,plus d'activité,1937-09-07,0001-01-01,,16        BD  de Reuilly,,75012,PARIS,
751P00002827,AERO CLUB DES TRANSPORTS,plus d'activité,1936-09-18,0001-01-01,,16        BD  de Reuilly,,75012,PARIS,
751P00002840,COMITE DES FRANCAIS DOMICILIES EN ESPAGNE RAPATRIES EN FRANCE,s'employer a la défense par tous les moyens legaux des intérêts de tous les francais rapatries d'espagne,0001-01-01,0001-01-01,,100       CRS de Vincennes,,75012,PARIS,
751P00002911,HAND BALL CLUB DU 12EME ARRONDISSEMENT,plus d'activité,1965-06-26,0001-01-01,,39        RUE du Sahel,,75012,PARIS,
751P00003006,LES AMIS DU SOLDAT,plus d'activité,1938-03-26,0001-01-01,,233       AV  Daumesnil,,75012,PARIS,
751P00003077,LIGUE NATIONALE POUR LA PROTECTION DE L'ENFANCE MARTYRE,protection de l'enfance martyre et accomplissement de tte action en vue d'apllication des lois ou dispositions réglementaires,1965-07-01,1965-08-01,,10        RUE Michel chasles,,75012,PARIS,
751P00003104,ASSOCIATION SPORTIVE F D C ASSOCIATION SPORTIVE FEVRIER DECOISY CHAMPION,plus d'activité,1965-07-02,0001-01-01,,60        RUE de Wattignies,,75012,PARIS,
751P00003109,AERO CLUB PROPAGANDISTE FRANCAIS,plus d'activité,1938-06-15,0001-01-01,,1         PL  Edouard renard,,75012,PARIS,
751P00003201,LES AILES DE PARIS,plus d'activité,1938-10-03,0001-01-01,,16        BD  de Picpus,,75012,PARIS,
751P00003212,METALLO CLUB DU 12EME,pratique de tous les sports,0001-01-01,0001-01-01,,96        RUE Claude decaen,,75012,PARIS,
751P00003301,SYNDICAT NATIONAL DES CONSOMMATEURS ET USAGERS DE FRANCE ET DES COLONIES,plus d'activité,1939-01-21,0001-01-01,,14        BD  Soult,,75012,PARIS,
751P00003307,L'UNION DES GROUPEMENTS D'INGENIEURS MUNICIPAUX DE FRANCE ET DES COLONIES,plus d'activité,1939-01-27,0001-01-01,,98        QUAIde la Rapee,,75012,PARIS,
751P00003336,THEATRE DES VARIETES BUNTE BUHNE,développement des capacités professionnelles de ses membres organiser des soirées artistiques en langue allemande,0001-01-01,0001-01-01,,14        RUE du Docteur goujon,,75012,PARIS,
751P00003355,LE GRAND CERNOIS,plus d'activité,1969-10-29,0001-01-01,,122       AV  Daumesnil,,75012,PARIS,
751P00003376,COMITE D'ACTION ET DE DEFENSE LAIQUES DU 12EME ARRONDISSEMENT,plus d'activité,1939-03-09,0001-01-01,,21        BD  Poniatowski,,75012,PARIS,
751P00003419,FEDERATION FRANCAISE DE TRAMPOLINE ET DES SPORTS ACROBATIQUES FFTSA,plus d'activité,1965-07-19,1965-07-19,,4         RUE de Capri,,75012,PARIS,
751P00003458,UNITE NATIONALE DE SELECTION ET DE PROMOTION DE LA RACE ILE DE FRANCE UPRA OIF,étudier la race sous tous ses aspects déterminer le type de la race tenir le livre généalogique,1967-01-17,1965-08-04,,149       RUE de Bercy,,75012,PARIS,
751P00003470,AERO CLUB GUSTAVE LEMOINE,plus d'activité,1935-03-21,0001-01-01,,39        RUE Crozatier,,75012,PARIS,
751P00003489,COMITES DE PARRAINAGE DES ENFANTS ESPAGNOLS,plus d'activité,1939-04-01,0001-01-01,,221       AV  Daumesnil,,75012,PARIS,
751P00003495,LE CHANT DU COEUR GROUPE CHORAL D'AMITIE,plus d'activité,1965-07-23,0001-01-01,,20        BD  de la Bastille,,75012,PARIS,
751P00003530,CLUB DES LOISIRS DES CHEMINOTS DE PARIS SUD EST,plus d'activité,1939-04-15,0001-01-01,,9         RUE Antoine vollon,,75012,PARIS,
751P00003588,SOCIETE DES INGENIEURS CHIMISTES DE LA PREFECTURE DE LA SEINE,l'étude en commun de toutes questions les ingénieurs chimiste de la préfecture de la seine la défense de leurs intérêts generaux et corporatifs,0001-01-01,0001-01-01,,98        QUAIde la Rapee,,75012,PARIS,
751P00003616,COMITE D'ENTR AIDE ET D'EXPANSION BEL AIR PICPUS,plus d'activité,1974-12-11,0001-01-01,,42 B      RUE du Sahel,,75012,PARIS,
751P00003684,ASSOCIATION DU CLUB DES AMIS MARTINIQUAIS A PARIS,plus d'activité,1969-11-25,0001-01-01,,253       AV  Daumesnil,,75012,PARIS,
751P00003714,AMICALE DES CHEFS D'ILOTS DES QUINZE VINGTS,assurer une documentation régulière par des réunions organisées et par l'édition d'un bulletin,0001-01-01,0001-01-01,,38        AV  Daumesnil,,75012,PARIS,
751P00003825,CLUB SPORTIF DU MINISTERE DES FINANCES,promouvoir la pratique des sports ss ttes formes de compétition et de loisirs au sein du ministère,1919-03-20,1919-04-08,,139       RUE de Bercy,,75012,PARIS,
751P00003840,ASSOCIATION SPORTIVE DU HAMEAU DE VILLERS,plus d'activité,1948-06-23,0001-01-01,,8         AV  Daumesnil,,75012,PARIS,
751P00003866,UNION SPORTIVE DES TRAVAUX ET TRANSPORTS ET DE L'INSTITUT GEOGRAPHIQUE NATIONAL,la pratique des exercices physiques et de tous les sports en general,1941-11-05,0001-01-01,,11        PL  Adolphe cherioux,,75012,PARIS,
751P00003889,ASSOCIATION SPORTIVE DE LA JEUNESSE DU 12EME ARRONDISSEMENT,éducation morale et physique de la jeunesse,1946-02-27,1946-03-28,,68        BD  Poniatowski,,75012,PARIS,
751P00003952,LE REPOS A LA CAMPAGNE,créer entretenir a la campagne des maisons de repos,0001-01-01,0001-01-01,,199       RUE de Bercy,,75012,PARIS,
751P00004020,CAISSE DE SECOURS DU 4EME BUREAU,allouer des secours,1925-03-12,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00004021,UNION DES REPRESENTANTS DES EXPORTATEURS DE BOIS DU NORD,grouper des representants ou maisons au domicile professionnel,1953-04-15,1953-05-29,,6         AV  de Saint mande,,75012,PARIS,
751P00004073,VIVRE ET SOURIRE,organisations des representations gratuites,0001-01-01,0001-01-01,,9         AV  Lamoriciere,,75012,PARIS,
751P00004081,ASSOCIATION DES FAMILLES ANTILLAISES POUR L'ADAPTATION DES ANTILLAIS ET POUR LE SOUTIEN DES FAMILLES ANTILLAISES,plus d'activité,1965-09-04,0001-01-01,,15        RUE des Jardiniers,,75012,PARIS,
751P00004124,TENNIS CLUB PARISIEN DE JOINVILLE,enseignement et la pratique du tennis en loisir et en compétition développement d'activités de convivialité qui y sont liees et s'insérant dans le cadre des installations du domaine,1919-10-09,1919-10-14,,          RTE de la Pyramide,,75012,PARIS,
751P00004227,ACCUEIL MASSABIELLE,plus d'activité,1965-11-15,0001-01-01,,90        BD  Diderot,,75012,PARIS,
751P00004281,CERCLE CESAR FRANCK,plus d'activité,1920-03-24,0001-01-01,,154       AV  Daumesnil,,75012,PARIS,
751P00004423,CAISSE DE SECOURS IMMEDIAT DU 5EME BUREAU DE LA LIQUIDATION DES PENSIONS,plus d'activité,1931-02-23,0001-01-01,,139       RUE de Bercy,,75012,PARIS,
751P00004468,SOCIETE SPORTIVE DE L'ECOLE SAINT MICHEL,plus d'activité,1946-08-28,0001-01-01,,47        BD  de Picpus,,75012,PARIS,
751P00004479,LA GAITE QUI GUERIT,de venir en aide moralement et matériellement a tous ceux qui sont frappes par l'adversité,0001-01-01,0001-01-01,,10        RUE Mousset robert,,75012,PARIS,
751P00004547,SOCIETE DE MEDECINE LEGALE ET DE CRIMINOLOGIE DE FRANCE,plus d'activité,1965-01-01,0001-01-01,,2         PL  Mazas,,75012,PARIS,
751P00004562,AMICALE DES PHILATELISTES FRANCAIS ET DES COLLECTIONNEURS MOYENS ET DEBUTANTS APMD,plus d'activité,1927-08-02,0001-01-01,,84        RUE de Wattignies,,75012,PARIS,
751P00004565,AMICALE DES ANCIENS ELEVES DE L'ECOLE MUNICIPALE SUPERIEURE ARAGO,plus d'activité,1902-02-18,0001-01-01,,4         PL  de la Nation,,75012,PARIS,
751P00004580,ASSOCIATION CORPORATIVE DES CREPIERS GALETTIERS BRETONS,d'unir dans la communauté les crepiers galettiers bretons professionnels des deux sexes commercants et artisans,1942-10-08,0001-01-01,,14        RUE Hector malot,,75012,PARIS,
751P00004648,ASSOCIATION DES DIACONESSES,plus d'activité,1983-12-30,0001-01-01,,75        RUE de Reuilly,,75012,PARIS,
751P00004664,ESPERANCE DE REUILLY ER,dvt pratique de l'éducation physique et des sports créer des liens d'amitié et de solidarité,1937-09-21,1937-10-10,,13 15     RUE Claude decaen,,75012,PARIS,
751P00004709,ASSOCIATION FRANCAISE ET ETRANGERE DES SOURDS ET MUETS POUR LEUR AVANCEMENT GENERAL,coordonner les efforts des sourds muets et de leurs amis et instituteurs en france et a l'étranger,0001-01-01,0001-01-01,,9         RUE Dugommier,,75012,PARIS,
751P00004720,CHEMINOTS SPORTIFS DE PARIS SUD EST CSPSE,de promouvoir la pratique de tous les sports affilies a une fédération,1927-02-01,0001-01-01,,152       RUE de Bercy,,75012,PARIS,
751P00004764,UNION SPORTIVE DES VINS ET SPIRITUEUX,plus d'activité,1945-06-05,0001-01-01,,25        AV  Ledru rollin,,75012,PARIS,
751P00004827,ACCUEIL ET RECLASSEMENT FEMININ OEUVRE DES GARES,plus d'activité,1983-12-30,0001-01-01,,21        AV  du General michel bizot,,75012,PARIS,
751P00004848,LE CONDOR,plus d'activité,1983-12-30,0001-01-01,,95        RUE de Reuilly,,75012,PARIS,
751P00004976,CONSEIL REGIONAL DES CLUBS UNESCO DE PARIS ILE DE FRANCE CRCUP IDF,contribuer a la coordination des activités ds diff mouvements et organations de jeunesse,1965-10-28,1965-11-21,,173       RUE de Charenton,,75012,PARIS,
751P00005009,INSTITUT DE COORDINATION DES ETUDES PSYCHO PEDAGOGIQUES,organisation des études des conférences et des recherches dans le domaine de la réadaptation des jeunes handicapes,0001-01-01,0001-01-01,,25        AV  du Bel air,,75012,PARIS,
751P00005015,ASSOTRAF,achat de terrains et locaux étude de tous problèmes sociaux aux populations en difficute accueil et hébergement de toutes populations,1965-11-03,1965-11-10,,16 18     COURSaint eloi,,75012,PARIS,
751P00005021,ASSOCIATON DES ANCIENS MAUVAIS ELEVES DES ECOLES DENTAIRES,plus d'activité,1965-11-04,0001-01-01,,69        BD  Soult,,75012,PARIS,
751P00005040,CERCLE AMICAL DU MARAIS,étude de ts problèmes économiques sociaux et culturels interressant le quartier du marais,1966-02-04,1966-02-25,,223       AV  Daumesnil,,75012,PARIS,
751P00005062,AMICALE DES VIEUX JURISTES,plus d'activité,1947-03-13,0001-01-01,,56        CRS de Vincennes,,75012,PARIS,
751P00005131,LES AVETTES DE SAINT FRANCOIS DE SALES,plus d'activité,1946-04-24,0001-01-01,,87        RUE de Tocqueville,,75012,PARIS,
751P00005164,CERCLE D'INFORMATIONS POLITIQUES ECONOMIQUES ET SOCIALES DES JEUNES DU 12EME ARRONDISSEMENT,plus d'activité,1966-01-24,0001-01-01,,61        BD  de Reuilly,,75012,PARIS,
751P00005243,COMITE EUROPEEN DE LA DISTRIBUTION SPECIALISEE DE BIENS D'EQUIPEMENT DOMESTIQUE ET CONNEXE C,plus d'activité,1965-11-15,0001-01-01,,82        BD  de Picpus,,75012,PARIS,
751P00005271,FEDERATION OPERA,mettre en pratique un idéal de paix d'amour et de fraternité,1958-10-02,1958-10-08,,17        AV  du Docteur arnold netter,,75012,PARIS,
751P00005290,AMICALE D'AURELLE VERLAC CASTELNAU DE MANDAILLES PRADES D'AUBRAC AVEYRON,réunir les originaires de la commune de prades aubrac,1935-10-09,1935-10-23,,33 35     RUE de la Brèche aux loups,,75012,PARIS,
751P00005294,LES BLEUS BLANCS,plus d'activité,1913-11-05,1913-11-30,,9         RUE de la Voûte,,75012,PARIS,
751P00005296,LES CHARDONS BLEUS,plus d'activité,1937-06-18,0001-01-01,,1         RUE Tourneux,,75012,PARIS,
751P00005351,ASSOCIATION AMICALE DE LA MAGISTRATURE,venir en aide par l'attribution de secours aux familles des sociétaires,0001-01-01,0001-01-01,,43        RUE Saint lazare,,75012,PARIS,
751P00005356,LES LILIUMS DE REUILLY,plus d'activité,1937-12-16,0001-01-01,,77        RUE de Reuilly,,75012,PARIS,
751P00005366,MOTOCYCLE CLUB DE FRANCE,encourager l'usage des véhicules cyclomoteurs,1913-03-15,1913-03-29,,6         AV  Maurice ravel,,75012,PARIS,
751P00005379,CANTINE MATERNELLE DU 12EME ARRONDISSEMENT,plus d'activité,1913-12-27,0001-01-01,,23        RUE de Cotte,,75012,PARIS,
751P00005398,LES MARTINS PECHEURS DE PARIS,plus d'activité,1909-09-11,0001-01-01,,19        RUE Traversière,,75012,PARIS,
751P00005408,LE FOYER SAVOYARD DE PARIS,groupement des originaires des deux départements de la savoie et hte savoie pr liens amicaux et entraiude,1933-02-22,0001-01-01,,225       AV  Daumesnil,,75012,PARIS,
751P00005530,CHAMBRE NATIONALE DE LA CARROSSERIE,plus d'activité,1935-05-18,0001-01-01,,30        RUE du Rendez vous,,75012,PARIS,
751P00005536,ASSOCIATION CULTURELLE DES ELEVES ET ANCIENS ELEVES DES ECOLES DE BOUCHERIE,plus d'activité,1965-12-03,0001-01-01,,37        BD  Soult,,75012,PARIS,
751P00005560,AMICALE DES ANCIENS COMBATTANTS DES 104EME RI 32 RIT 232 RIT,entretenir et resserrer des liens d'amitié et de camaraderie par des réunions conférences,0001-01-01,0001-01-01,,68        AV  Ledru rollin,,75012,PARIS,
751P00005563,LES CORREZIENS DE PARIS ET DE L'ILE DE FRANCE GROUPE CENTRAL DES ORIGINAIRES DE LA CORREZE,maintenir l'amour et l'attachement a certaines traditions de pays resserrer les liens d'amitié et de solidarité,1937-07-05,1937-07-30,,6         RUE Pierre bourdan,,75012,PARIS,
751P00005582,FOYER SOCIO EDUCATIF DU COLLEGE D'ENSEIGNEMENT TECHNIQUE,plus d'activité,1965-12-02,0001-01-01,,31        AV  Ledru rollin,,75012,PARIS,
